ID Occupation Group 0,Occupation Group 0,ID Occupation Group 1,Occupation Group 1,ID Occupation Group 2,Occupation Group 2,ID Occupation Group 3,Occupation Group 3,ID Occupation,Occupation,ID Year,Year,ID State,State,Workforce by Occupation and Gender,Workforce by Occupation and Gender Moe,Geography,ID Geography,Slug Geography
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",10,"Primary, Secondary, & Special Education School Teachers",30,"Secondary School Tea",2015,"2015","04000US48","Texas",772,498,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2,"Financial Specialists",9,"Accountants & Auditors",2015,"2015","04000US48","Texas",6295,1080.4244536292208,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",11,"Farming, Fishing, & Forestry Occupations",18,"Farming, Fishing, & Forestry Occupations",21,"Farming, Fishing, & Forestry Occupations",82,"First-Line Supervisors of Farming, Fishing, & Forestry Workers",2015,"2015","04000US48","Texas",0,302.64170234784234,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",49,"Fire Fighting & Prevention Workers",2015,"2015","04000US48","Texas",255,192.59543089076647,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",3,"Computer Occupations",14,"Miscellaneous Computer Occupations, Including Computer Support Specialists",2015,"2015","04000US48","Texas",7266,1790.0284913933633,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",93,"Extraction Workers",2015,"2015","04000US48","Texas",253,423.1087330698812,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",0,"Top Executives",2015,"2015","04000US48","Texas",10099,1860.005376336316,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education, Training, & Library Occupations",10,"Primary, Secondary, & Special Education School Teachers",31,"Special Education Te",2015,"2015","04000US48","Texas",121,203,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",50,"Law Enforcement Workers",2015,"2015","04000US48","Texas",2145,961.3532129243654,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",100,"Metal Workers & Plastic Workers",2015,"2015","04000US48","Texas",2132,892.4595228916548,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",7,"Community & Social Service Occupations",22,"Counselors, Social Workers, & Other Community & Social Service Specialists",2015,"2015","04000US48","Texas",7923,1685.7407867166291,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",81,"Other Office & Administrative Support Workers",2015,"2015","04000US48","Texas",10995,1874.5932892230248,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",6,"Other Management Occupations Except Farmers, Ranchers, & Other Agricultural Managers",2015,"2015","04000US48","Texas",37005,3247.3610824791253,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",5,"Protective Service Occupations",12,"Protective Service Occupations",15,"Protective Service Occupations",51,"Other Protective Service Workers",2015,"2015","04000US48","Texas",4082,1164.873383677385,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",92,"Other Construction Workers & Helpers",2015,"2015","04000US48","Texas",1302,884.2471373999466,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",11,"Arts, Design, Entertainment, Sports, & Media Occupations",34,"Art & Design Workers",2015,"2015","04000US48","Texas",6889,1562.069460683487,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",105,"Other Production Occupations",2015,"2015","04000US48","Texas",4961,1471.3327291948617,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",80,"Secretaries & Administrative Assistants",2015,"2015","04000US48","Texas",9377,1777.1733173779082,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",6,"Food Preparation & Serving Related Occupations",13,"Food Preparation & Serving Related Occupations",16,"Food Preparation & Serving Related Occupations",52,"First-Line Supervisors of Food Preparation & Serving Workers",2015,"2015","04000US48","Texas",4474,1177.0475776280243,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",112,"Other Transportation Workers",2015,"2015","04000US48","Texas",797,502.8130865440954,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",4,"Computer & Mathematical Occupations",15,"Mathematical Science Occupations",2015,"2015","04000US48","Texas",1507,596.0411059650164,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",7,"Community & Social Service Occupations",23,"Religious Workers",2015,"2015","04000US48","Texas",818,382.1269422587211,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",11,"Arts, Design, Entertainment, Sports, & Media Occupations",35,"Entertainers & Performers, Sports, & Related Workers",2015,"2015","04000US48","Texas",4463,1188.4515135250574,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",6,"Food Preparation & Serving Related Occupations",13,"Food Preparation & Serving Related Occupations",16,"Food Preparation & Serving Related Occupations",53,"Cooks & Food Preparation Workers",2015,"2015","04000US48","Texas",11922,2113.0653089765115,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",15,"Transportation Occupations",22,"Transportation Occupations",25,"Transportation Occupations",108,"Rail & Water Transportation Workers",2015,"2015","04000US48","Texas",688,657.7841591282053,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2,"Financial Specialists",10,"Other Financial Specialists",2015,"2015","04000US48","Texas",6383,1367.431533935063,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",79,"Material Recording, Scheduling, Dispatching, & Distributing Workers",2015,"2015","04000US48","Texas",9326,1755.6642617539378,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",91,"Construction Trades Workers Except Carpenters, Electricians, Painters, Plumbers, & Construction Laborers",2015,"2015","04000US48","Texas",8017,3121.2127450720172,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",6,"Food Preparation & Serving Related Occupations",13,"Food Preparation & Serving Related Occupations",16,"Food Preparation & Serving Related Occupations",54,"Waiters & Waitresses",2015,"2015","04000US48","Texas",11029,2045.9044454714888,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",99,"Food Processing Workers",2015,"2015","04000US48","Texas",2019,780.0128204074597,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",11,"Arts, Design, Entertainment, Sports, & Media Occupations",36,"Media & Communication Equipment Workers",2015,"2015","04000US48","Texas",9724,1768.855562220952,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",0,"Management Occupations",4,"Operations Specialties Managers Except Financial Managers & Human Resources Managers",2015,"2015","04000US48","Texas",7170,1280.7536843593307,"Austin, TX","16000US4805000","austin-tx"
2,"Sales & Office Occupations",10,"Office & Administrative Support Occupations",17,"Office & Administrative Support Occupations",20,"Office & Administrative Support Occupations",78,"Customer Service Representatives",2015,"2015","04000US48","Texas",12078,2290.461962137769,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",6,"Food Preparation & Serving Related Occupations",13,"Food Preparation & Serving Related Occupations",16,"Food Preparation & Serving Related Occupations",55,"Food & Beverage Serving Workers Except Waiters/Waitresses",2015,"2015","04000US48","Texas",4558,1233.8885687127506,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",8,"Legal Occupations",24,"Lawyers & Judicial Law Clerks",2015,"2015","04000US48","Texas",7345,1460.0523963200774,"Austin, TX","16000US4805000","austin-tx"
4,"Production, Transportation, & Material Moving Occupations",14,"Production Occupations",21,"Production Occupations",24,"Production Occupations",104,"Plant & System Operators",2015,"2015","04000US48","Texas",111,251.96229876709728,"Austin, TX","16000US4805000","austin-tx"
3,"Natural Resources, Construction, & Maintenance Occupations",12,"Construction & Extraction Occupations",19,"Construction & Extraction Occupations",22,"Construction & Extraction Occupations",90,"Pipelayers, Plumbers, Pipefitters, & Steamfitters",2015,"2015","04000US48","Texas",1667,976.7317953256154,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",12,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",37,"Physicians & Surgeons",2015,"2015","04000US48","Texas",3197,1089.168949245249,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",6,"Food Preparation & Serving Related Occupations",13,"Food Preparation & Serving Related Occupations",16,"Food Preparation & Serving Related Occupations",56,"Other Food Preparation & Serving Related Workers",2015,"2015","04000US48","Texas",4738,1482.0958133670038,"Austin, TX","16000US4805000","austin-tx"
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",5,"Architecture & Engineering Occupations",16,"Architects, Surveyors, & Cartographers",2015,"2015","04000US48","Texas",1398,624.7695575170096,"Austin, TX","16000US4805000","austin-tx"
1,"Service Occupations",7,"Building & Grounds Cleaning & Maintenance Occupations",14,"Building & Grounds Cleaning & Maintenance Occupations",17,"Building & Grounds Cleaning & Maintenance Occupations",57,"First-Line Supervisors of Housekeeping & Janitorial Workers",2015,"2015","04000US48","Texas",622,477.32274196815723,"Austin, TX","16000US4805000","austin-tx"
